T2M,T2M_MAX,T2M_MIN,PRECTOTCORR,RH2M,WS2M,ALLSKY_SFC_SW_DWN,date,studyName
3.74,9.43,-0.18,0.26,92.84,1.98,2.71,2022-12-08,22HUTKS_TCAP_C
2.64,8.28,-2.92,0.98,71.26,1.96,7.82,2022-12-09,22HUTKS_TCAP_C
4.45,12.09,-1.06,0.61,72.74,1.84,9.36,2022-12-10,22HUTKS_TCAP_C
1.97,8.56,-3.31,0.08,83.3,2.55,7.24,2022-12-11,22HUTKS_TCAP_C
8.03,10.72,4.21,8.74,96.34,5.39,2.91,2022-12-12,22HUTKS_TCAP_C
6.87,12.0,-2.72,6.37,65.05,5.44,9.7,2022-12-13,22HUTKS_TCAP_C
-0.74,3.68,-3.91,0.0,56.58,5.23,6.19,2022-12-14,22HUTKS_TCAP_C
-1.31,3.75,-4.24,0.0,58.22,5.14,10.35,2022-12-15,22HUTKS_TCAP_C
-2.15,2.96,-5.29,0.0,54.4,5.02,9.62,2022-12-16,22HUTKS_TCAP_C
-1.23,4.83,-5.43,0.0,56.62,2.87,10.68,2022-12-17,22HUTKS_TCAP_C
0.99,7.54,-3.95,0.23,59.92,3.4,7.5,2022-12-18,22HUTKS_TCAP_C
1.69,8.01,-4.74,2.55,85.84,3.55,5.62,2022-12-19,22HUTKS_TCAP_C
-5.7,-1.87,-8.19,0.0,63.8,3.15,6.22,2022-12-20,22HUTKS_TCAP_C
-2.72,1.6,-8.12,0.38,81.46,3.84,2.08,2022-12-21,22HUTKS_TCAP_C
-16.97,-13.25,-19.39,0.76,50.35,8.35,6.27,2022-12-22,22HUTKS_TCAP_C
-12.64,-7.53,-17.07,0.0,44.1,5.24,6.88,2022-12-23,22HUTKS_TCAP_C
-7.53,-2.31,-12.78,0.0,48.04,1.43,6.91,2022-12-24,22HUTKS_TCAP_C
-3.55,2.72,-10.26,0.81,61.02,2.68,5.1,2022-12-25,22HUTKS_TCAP_C
-4.51,2.33,-8.68,0.07,70.16,4.38,8.96,2022-12-26,22HUTKS_TCAP_C
-0.58,8.34,-7.6,0.0,67.25,6.0,7.91,2022-12-27,22HUTKS_TCAP_C
4.32,12.88,-0.06,0.07,83.99,3.6,6.06,2022-12-28,22HUTKS_TCAP_C
2.99,9.38,-2.44,0.0,86.51,4.23,9.48,2022-12-29,22HUTKS_TCAP_C
2.07,9.14,-2.07,0.0,82.72,1.54,9.56,2022-12-30,22HUTKS_TCAP_C
3.05,11.1,-0.86,0.0,84.54,2.54,9.4,2022-12-31,22HUTKS_TCAP_C
5.63,14.3,-0.04,0.0,83.55,2.02,7.5,2023-01-01,22HUTKS_TCAP_C
3.33,6.39,1.64,6.06,96.92,1.93,2.6,2023-01-02,22HUTKS_TCAP_C
0.62,5.2,-2.21,0.02,77.22,4.69,4.35,2023-01-03,22HUTKS_TCAP_C
0.39,7.22,-3.7,0.0,69.94,3.46,9.84,2023-01-04,22HUTKS_TCAP_C
0.85,7.48,-3.53,0.0,55.93,3.23,10.91,2023-01-05,22HUTKS_TCAP_C
1.4,7.91,-2.45,0.0,73.3,2.53,7.89,2023-01-06,22HUTKS_TCAP_C
0.06,6.71,-2.86,0.0,75.29,3.15,5.45,2023-01-07,22HUTKS_TCAP_C
2.37,12.3,-3.19,0.0,68.6,1.9,10.68,2023-01-08,22HUTKS_TCAP_C
3.01,12.19,-2.04,0.0,72.14,2.43,10.8,2023-01-09,22HUTKS_TCAP_C
5.59,13.93,-0.74,0.0,54.52,2.11,7.42,2023-01-10,22HUTKS_TCAP_C
2.44,8.3,-0.64,0.36,80.85,3.56,4.32,2023-01-11,22HUTKS_TCAP_C
-0.02,5.75,-4.52,0.25,72.5,4.96,8.6,2023-01-12,22HUTKS_TCAP_C
-0.51,6.65,-4.52,0.0,76.94,1.6,7.98,2023-01-13,22HUTKS_TCAP_C
3.85,12.42,-3.18,0.0,66.77,5.5,7.23,2023-01-14,22HUTKS_TCAP_C
7.77,13.38,1.22,0.0,66.03,5.77,6.34,2023-01-15,22HUTKS_TCAP_C
7.08,15.15,1.34,0.0,67.65,3.56,11.0,2023-01-16,22HUTKS_TCAP_C
5.05,12.39,0.2,1.39,78.2,3.0,6.94,2023-01-17,22HUTKS_TCAP_C
4.94,13.12,-2.48,13.43,79.12,4.52,3.86,2023-01-18,22HUTKS_TCAP_C
0.49,7.74,-3.32,0.06,69.89,4.45,10.92,2023-01-19,22HUTKS_TCAP_C
2.5,10.59,-2.51,0.0,67.38,1.44,11.62,2023-01-20,22HUTKS_TCAP_C
0.04,2.67,-2.16,6.33,90.35,3.2,1.9,2023-01-21,22HUTKS_TCAP_C
-1.11,4.58,-5.03,0.53,81.59,2.74,9.6,2023-01-22,22HUTKS_TCAP_C
-0.18,6.18,-5.37,0.07,74.47,2.03,8.82,2023-01-23,22HUTKS_TCAP_C
0.21,3.28,-1.6,2.99,83.5,1.17,3.86,2023-01-24,22HUTKS_TCAP_C
-1.31,3.66,-5.71,0.95,76.06,4.32,6.48,2023-01-25,22HUTKS_TCAP_C
-1.32,3.44,-5.55,0.22,72.5,3.3,7.13,2023-01-26,22HUTKS_TCAP_C
3.44,10.65,-2.23,0.0,63.94,2.89,12.27,2023-01-27,22HUTKS_TCAP_C
0.21,9.09,-8.35,0.0,73.53,4.32,10.82,2023-01-28,22HUTKS_TCAP_C
-8.41,-4.99,-10.57,0.0,55.0,5.9,7.65,2023-01-29,22HUTKS_TCAP_C
-9.51,-5.51,-12.6,0.0,57.65,3.61,10.41,2023-01-30,22HUTKS_TCAP_C
-7.56,-2.36,-12.14,0.0,58.57,1.39,13.28,2023-01-31,22HUTKS_TCAP_C
-4.18,2.12,-10.78,0.0,55.26,1.91,11.67,2023-02-01,22HUTKS_TCAP_C
-0.96,9.37,-7.19,0.0,66.33,3.4,13.9,2023-02-02,22HUTKS_TCAP_C
-0.78,6.99,-6.27,0.0,59.63,3.23,13.67,2023-02-03,22HUTKS_TCAP_C
3.23,12.02,-0.53,0.0,69.36,3.84,11.37,2023-02-04,22HUTKS_TCAP_C
4.25,13.68,-1.18,0.0,71.26,1.96,11.04,2023-02-05,22HUTKS_TCAP_C
7.83,19.62,1.51,0.0,69.65,4.51,13.3,2023-02-06,22HUTKS_TCAP_C
3.36,11.21,-2.29,0.0,63.55,2.99,15.21,2023-02-07,22HUTKS_TCAP_C
3.4,11.27,-2.58,0.57,61.43,2.19,8.91,2023-02-08,22HUTKS_TCAP_C
2.18,8.61,-2.27,0.02,71.2,5.62,11.62,2023-02-09,22HUTKS_TCAP_C
-1.39,5.16,-5.8,0.0,49.78,3.58,15.95,2023-02-10,22HUTKS_TCAP_C
1.32,10.36,-4.65,0.01,46.73,2.78,15.82,2023-02-11,22HUTKS_TCAP_C
2.71,10.95,-3.06,0.0,57.93,3.66,12.41,2023-02-12,22HUTKS_TCAP_C
6.08,16.04,-2.98,0.95,64.12,2.99,15.37,2023-02-13,22HUTKS_TCAP_C
8.38,14.29,1.78,5.8,73.29,5.08,10.04,2023-02-14,22HUTKS_TCAP_C
0.0,2.29,-3.9,0.02,70.33,4.76,6.57,2023-02-15,22HUTKS_TCAP_C
-3.91,0.81,-6.32,0.03,63.79,5.48,7.81,2023-02-16,22HUTKS_TCAP_C
0.4,9.36,-5.56,0.0,49.33,3.03,16.92,2023-02-17,22HUTKS_TCAP_C
