ARS-SRPN_HILLSBORO,32.0104,-97.1300,town,HILLSBORO
ARS-SRPN_HONEY_GROVE,33.5834,-95.9086,town,HONEY_GROVE
ARS-SRPN_HUNTSVILLE,30.7235,-95.5508,town,HUNTSVILLE
ARS-SRPN_JACKSONVILLE,31.9635,-95.2705,town,JACKSONVILLE
ARS-SRPN_JASPER,30.9202,-93.9960,town,JASPER
ARS-SRPN_JOURDANTON,28.9180,-98.5467,town,JOURDANTON
ARS-SRPN_KARNES_CITY,28.8853,-97.8922,town,KARNES_CITY
ARS-SRPN_KERRVILLE,30.0474,-99.1403,town,KERRVILLE
ARS-SRPN_KINGSVILLE,27.5159,-97.8561,town,KINGSVILLE
ARS-SRPN_KYLE,29.9891,-97.8772,town,KYLE
ARS-SRPN_LA_GRANGE,29.9058,-96.8761,town,LA_GRANGE
ARS-SRPN_LAMPASAS,31.0638,-98.1817,town,LAMPASAS
ARS-SRPN_LEAKEY,29.7269,-99.7612,town,LEAKEY
ARS-SRPN_LEONARD,33.3790,-96.2475,town,LEONARD
ARS-SRPN_LIBERTY,30.0574,-94.7952,town,LIBERTY
ARS-SRPN_LIVINGSTON,30.7110,-94.9322,town,LIVINGSTON
ARS-SRPN_LLANO,30.7599,-98.6756,town,LLANO
ARS-SRPN_LONE_OAK,32.9898,-95.9400,town,LONE_OAK
ARS-SRPN_LONGVIEW,32.5007,-94.7405,town,LONGVIEW
ARS-SRPN_LORENA,31.3874,-97.2153,town,LORENA
ARS-SRPN_LOTT,31.2077,-97.0328,town,LOTT
ARS-SRPN_LOVELADY,31.1288,-95.4452,town,LOVELADY
ARS-SRPN_LULING,29.6802,-97.6478,town,LULING
ARS-SRPN_MADISONVILLE,30.9494,-95.9119,town,MADISONVILLE
ARS-SRPN_MALAKOFF,32.1699,-96.0127,town,MALAKOFF
ARS-SRPN_MARBLE_FALLS,30.5788,-98.2767,town,MARBLE_FALLS
ARS-SRPN_MARFA,30.3090,-104.0206,town,MARFA
ARS-SRPN_MARLIN,31.3063,-96.8980,town,MARLIN
ARS-SRPN_MART,31.5441,-96.8297,town,MART
ARS-SRPN_MASON,30.7480,-99.2309,town,MASON
ARS-SRPN_MATHIS,28.0945,-97.8283,town,MATHIS
ARS-SRPN_MAYPEARL,32.3151,-97.0069,town,MAYPEARL
ARS-SRPN_MCALLEN,26.2034,-98.2300,town,MCALLEN
ARS-SRPN_MENARD,30.9171,-99.7867,town,MENARD
ARS-SRPN_MEXIA,31.6791,-96.4828,town,MEXIA
ARS-SRPN_MIDLAND,31.9973,-102.0779,town,MIDLAND
ARS-SRPN_MILANO,30.7080,-96.8628,town,MILANO
ARS-SRPN_MILFORD,32.1276,-96.9453,town,MILFORD
ARS-SRPN_MINEOLA,32.6635,-95.4888,town,MINEOLA
ARS-SRPN_MONAHANS,31.5940,-102.8927,town,MONAHANS
ARS-SRPN_MONTAGUE,33.6648,-97.7203,town,MONTAGUE
ARS-SRPN_MOUNT_PLEASANT,33.1568,-94.9683,town,MOUNT_PLEASANT
ARS-SRPN_MOUNT_VERNON,33.1887,-95.2213,town,MOUNT_VERNON
ARS-SRPN_MULESHOE_TX,34.2262,-102.7230,town,MULESHOE
ARS-SRPN_NACOGDOCHES,31.6035,-94.6555,town,NACOGDOCHES
ARS-SRPN_NAVASOTA,30.3877,-96.0877,town,NAVASOTA
ARS-SRPN_NEW_BRAUNFELS,29.7030,-98.1245,town,NEW_BRAUNFELS
ARS-SRPN_NEW_WAVERLY,30.5377,-95.4838,town,NEW_WAVERLY
ARS-SRPN_NIXON,29.2672,-97.7667,town,NIXON
ARS-SRPN_ODESSA,31.8457,-102.3676,town,ODESSA
ARS-SRPN_ORANGE,30.0929,-93.7366,town,ORANGE
ARS-SRPN_PALESTINE,31.7621,-95.6308,town,PALESTINE
ARS-SRPN_PALMER_TX,32.4315,-96.6692,town,PALMER
ARS-SRPN_PARIS,33.6609,-95.5555,town,PARIS
ARS-SRPN_PEARLAND,29.5636,-95.2860,town,PEARLAND
ARS-SRPN_PECOS,31.4229,-103.4932,town,PECOS
ARS-SRPN_PFLUGERVILLE,30.4394,-97.6200,town,PFLUGERVILLE
ARS-SRPN_PORT_LAVACA,28.6150,-96.6261,town,PORT_LAVACA
ARS-SRPN_PORTLAND_TX,27.8778,-97.3239,town,PORTLAND
ARS-SRPN_QUINLAN,32.9126,-96.1353,town,QUINLAN
ARS-SRPN_RAYMONDVILLE,26.4817,-97.7839,town,RAYMONDVILLE
ARS-SRPN_RED_OAK,32.5185,-96.8044,town,RED_OAK
ARS-SRPN_REFUGIO,28.3050,-97.2753,town,REFUGIO
ARS-SRPN_RICHMOND,29.5822,-95.7608,town,RICHMOND
ARS-SRPN_RIO_GRANDE_CITY,26.3798,-98.8203,town,RIO_GRANDE_CITY
ARS-SRPN_RISING_STAR,32.0957,-98.9648,town,RISING_STAR
ARS-SRPN_ROBSTOWN,27.7900,-97.6689,town,ROBSTOWN
ARS-SRPN_ROCKDALE,30.6552,-97.0097,town,ROCKDALE
ARS-SRPN_ROCKPORT,28.0206,-97.0544,town,ROCKPORT
ARS-SRPN_ROGERS,30.9338,-97.2269,town,ROGERS
ARS-SRPN_ROSENBERG,29.5440,-95.8086,town,ROSENBERG
ARS-SRPN_ROTAN,32.8529,-100.4654,town,ROTAN
ARS-SRPN_RULE,33.1884,-99.8937,town,RULE
ARS-SRPN_SABINAL,29.3172,-99.4667,town,SABINAL
ARS-SRPN_SALTILLO,33.1651,-95.2927,town,SALTILLO
ARS-SRPN_SAN_ANGELO,31.4638,-100.4370,town,SAN_ANGELO
ARS-SRPN_SAN_AUGUSTINE,31.5291,-94.1060,town,SAN_AUGUSTINE
ARS-SRPN_SAN_BENITO,26.1320,-97.6311,town,SAN_BENITO
ARS-SRPN_SAN_DIEGO_TX,27.7639,-98.2389,town,SAN_DIEGO
ARS-SRPN_SAN_MARCO,29.8833,-97.9414,town,SAN_MARCO
ARS-SRPN_SAN_SABA,31.1957,-98.7184,town,SAN_SABA
ARS-SRPN_SANGER,33.3632,-97.1739,town,SANGER
ARS-SRPN_SARATOGA,30.2710,-94.5302,town,SARATOGA
ARS-SRPN_SCHULENBURG,29.6819,-96.9030,town,SCHULENBURG
ARS-SRPN_SEALY,29.7802,-96.1577,town,SEALY
ARS-SRPN_SEGUIN,29.5688,-97.9647,town,SEGUIN
ARS-SRPN_SHEPHERD_TX,30.4977,-94.9963,town,SHEPHERD
ARS-SRPN_SINTON,28.0367,-97.5097,town,SINTON
ARS-SRPN_SMITHVILLE,30.0086,-97.1597,town,SMITHVILLE
ARS-SRPN_SNYDER_TX,32.7179,-100.9176,town,SNYDER
ARS-SRPN_SOMERSET,29.2269,-98.6572,town,SOMERSET
ARS-SRPN_SONORA,30.5660,-100.6434,town,SONORA
ARS-SRPN_STAMFORD,32.9451,-99.8020,town,STAMFORD
ARS-SRPN_STEPHENVILLE,32.2207,-98.2023,town,STEPHENVILLE
ARS-SRPN_STRATFORD_TX,36.3334,-102.0724,town,STRATFORD
ARS-SRPN_SULPHUR_SPRINGS,33.1384,-95.6011,town,SULPHUR_SPRINGS
ARS-SRPN_TAHOKA_TX,33.1662,-101.7932,town,TAHOKA
ARS-SRPN_TAYLOR,30.5708,-97.4094,town,TAYLOR
ARS-SRPN_TEMPLE,31.0982,-97.3428,town,TEMPLE
ARS-SRPN_TERRELL,32.7354,-96.2753,town,TERRELL
ARS-SRPN_TEXARKANA,33.4418,-94.0377,town,TEXARKANA
ARS-SRPN_THORNDALE,30.6133,-97.2053,town,THORNDALE
ARS-SRPN_TILDEN,28.4619,-98.5489,town,TILDEN
ARS-SRPN_TOMBALL,30.0972,-95.6161,town,TOMBALL
ARS-SRPN_TROUP,32.1449,-95.1202,town,TROUP
ARS-SRPN_TYLER,32.3513,-95.3011,town,TYLER
ARS-SRPN_UVALDE,29.2097,-99.7862,town,UVALDE
ARS-SRPN_VAN,32.5249,-95.6372,town,VAN
ARS-SRPN_VAN_ALSTYNE,33.4212,-96.5753,town,VAN_ALSTYNE
ARS-SRPN_VICTORIA,28.8053,-97.0036,town,VICTORIA
ARS-SRPN_WACO,31.5493,-97.1467,town,WACO
ARS-SRPN_WALLER,30.0566,-95.9261,town,WALLER
ARS-SRPN_WEATHERFORD_TX,32.7593,-97.7973,town,WEATHERFORD
ARS-SRPN_WEIMAR,29.7030,-96.7828,town,WEIMAR
ARS-SRPN_WEST,31.8021,-97.0928,town,WEST
ARS-SRPN_WHARTON,29.3119,-96.1027,town,WHARTON
ARS-SRPN_WHITESBORO,33.6565,-96.9061,town,WHITESBORO
ARS-SRPN_WHITEWRIGHT,33.5123,-96.3925,town,WHITEWRIGHT
ARS-SRPN_WILLS_POINT,32.7096,-96.0083,town,WILLS_POINT
ARS-SRPN_WINNSBORO,32.9573,-95.2902,town,WINNSBORO
ARS-SRPN_WOODVILLE,30.7752,-94.4152,town,WOODVILLE
ARS-SRPN_YOAKUM,29.2875,-97.1503,town,YOAKUM
ARS-SRPN_ZAVALLA,31.1591,-94.4252,town,ZAVALLA
SDK-WHEAT_ABERDEEN,45.4622,-98.4865,town,ABERDEEN
SDK-WHEAT_BELLE_FOURCHE,44.6719,-103.8527,town,BELLE_FOURCHE
SDK-WHEAT_BERESFORD,43.0803,-96.7731,town,BERESFORD
SDK-WHEAT_BROOKINGS,44.3100,-96.8000,exact,BROOKINGS
SDK-WHEAT_COTTONWOOD,43.9333,-101.2500,town,COTTONWOOD
SDK-WHEAT_FREDERICK,45.8250,-98.5062,town,FREDERICK
SDK-WHEAT_GETTYSBURG,45.0130,-99.9554,town,GETTYSBURG
SDK-WHEAT_HIGHMORE,44.5219,-99.4412,town,HIGHMORE
SDK-WHEAT_HOVEN,45.2450,-99.7804,town,HOVEN
SDK-WHEAT_HOWARD,44.0111,-97.5267,town,HOWARD
SDK-WHEAT_HURON,44.3633,-98.2147,town,HURON
SDK-WHEAT_IPSWICH,45.4455,-99.0290,town,IPSWICH
SDK-WHEAT_MILLER,44.5180,-98.9887,town,MILLER
SDK-WHEAT_MISSION,43.3064,-100.6587,town,MISSION
SDK-WHEAT_PARKSTON,43.3978,-97.9851,town,PARKSTON
SDK-WHEAT_PIERRE,44.3683,-100.3500,town,PIERRE
SDK-WHEAT_REDFIELD,44.8730,-98.5187,town,REDFIELD
SDK-WHEAT_SISSETON,45.6641,-97.0501,town,SISSETON
SDK-WHEAT_VOLGA,44.3275,-96.9253,town,VOLGA
SDK-WHEAT_WATERTOWN,44.8994,-97.1151,town,WATERTOWN
SDK-WHEAT_WINNER,43.3761,-99.8593,town,WINNER
SDK-WHEAT_WOONSOCKET,44.0547,-98.2740,town,WOONSOCKET
SDK-WHEAT_ALEXANDRIA,45.6469,-95.3760,town,ALEXANDRIA
SDK-WHEAT_ARTESIAN,44.0280,-98.0837,town,ARTESIAN
SDK-WHEAT_ASTORIA,44.5569,-96.5500,town,ASTORIA
SDK-WHEAT_BALTIC,43.7630,-96.7320,town,BALTIC
SDK-WHEAT_BATH,45.4830,-98.3504,town,BATH
SDK-WHEAT_BRITTON,45.7919,-97.7501,town,BRITTON
SDK-WHEAT_CARTHAGE,44.1630,-97.7220,town,CARTHAGE
SDK-WHEAT_CASTLEWOOD,44.7236,-97.0262,town,CASTLEWOOD
SDK-WHEAT_CAVOUR,44.3630,-98.0403,town,CAVOUR
SDK-WHEAT_CENTERVILLE,43.1133,-96.9617,town,CENTERVILLE
SDK-WHEAT_CHESTER,43.8797,-96.9248,town,CHESTER
SDK-WHEAT_CLARK,44.8775,-97.7334,town,CLARK
SDK-WHEAT_COLMAN,43.9830,-96.8114,town,COLMAN
SDK-WHEAT_COLTON,43.7844,-96.9300,town,COLTON
SDK-WHEAT_CRESBARD,45.1580,-98.9520,town,CRESBARD
SDK-WHEAT_DE_SMET,44.3875,-97.5509,town,DE_SMET
SDK-WHEAT_DELL_RAPIDS,43.8269,-96.7064,town,DELL_RAPIDS
SDK-WHEAT_DELPHOS,39.2731,-97.7650,town,DELPHOS
SDK-WHEAT_DEUEL,44.7000,-96.7000,program,DEUEL
SDK-WHEAT_DOLAND,44.8891,-98.0970,town,DOLAND
SDK-WHEAT_DORSEY,43.9500,-97.2000,program,DORSEY
SDK-WHEAT_DUMONT,45.2830,-96.0000,town,DUMONT
SDK-WHEAT_ELK_POINT,42.6833,-96.6834,town,ELK_POINT
SDK-WHEAT_ELKTON,44.2375,-96.4831,town,ELKTON
SDK-WHEAT_EMERY,43.5047,-97.6190,town,EMERY
SDK-WHEAT_ESTELLINE,44.5786,-96.9020,town,ESTELLINE
SDK-WHEAT_FAULKTON,45.0347,-99.1254,town,FAULKTON
SDK-WHEAT_FLORENCE,45.0611,-97.3201,town,FLORENCE
SDK-WHEAT_FRANKFORT,44.8733,-98.3004,town,FRANKFORT
SDK-WHEAT_GARRETSON,43.7169,-96.5020,town,GARRETSON
SDK-WHEAT_GAYVILLE,42.9000,-97.1800,town,GAYVILLE
SDK-WHEAT_GLENHAM,45.5330,-100.2830,town,GLENHAM
SDK-WHEAT_GROTON,45.4472,-98.0987,town,GROTON
SDK-WHEAT_HARROLD,44.5208,-99.7323,town,HARROLD
SDK-WHEAT_HARTFORD,43.6230,-96.9448,town,HARTFORD
SDK-WHEAT_HAYTI,44.6594,-97.2151,town,HAYTI
SDK-WHEAT_HAZEL,44.7794,-97.4540,town,HAZEL
SDK-WHEAT_HENRY,44.8733,-97.4662,town,HENRY
SDK-WHEAT_HITCHCOCK,44.6058,-98.4134,town,HITCHCOCK
SDK-WHEAT_HOWES,44.5833,-101.8667,town,HOWES
SDK-WHEAT_HUMBOLDT,43.6130,-97.0770,town,HUMBOLDT
SDK-WHEAT_HURLEY,43.2833,-97.0834,town,HURLEY
SDK-WHEAT_JEFFERSON,42.6833,-96.5500,town,JEFFERSON
SDK-WHEAT_KADOKA,43.8333,-101.5087,town,KADOKA
SDK-WHEAT_KENNEBEC,43.9000,-99.8667,town,KENNEBEC
SDK-WHEAT_KIMBALL_SD,43.7461,-98.9490,town,KIMBALL
SDK-WHEAT_KINGSBURY,44.3667,-97.4833,program,KINGSBURY
SDK-WHEAT_KRAMER,45.9000,-98.0000,program,KRAMER
SDK-WHEAT_LAKE_NORDEN,44.5925,-97.2020,town,LAKE_NORDEN
SDK-WHEAT_LANE,44.0400,-98.4300,town,LANE
SDK-WHEAT_LEOLA,45.7225,-98.9404,town,LEOLA
SDK-WHEAT_LESTERVILLE,43.0833,-97.5834,town,LESTERVILLE
SDK-WHEAT_MADISON,44.0069,-97.1134,town,MADISON
SDK-WHEAT_MARION,43.4250,-97.2603,town,MARION
SDK-WHEAT_MELLETTE,45.1575,-98.5004,town,MELLETTE
SDK-WHEAT_MENNO,43.2286,-97.5981,town,MENNO
SDK-WHEAT_MILBANK,45.2197,-96.6351,town,MILBANK
SDK-WHEAT_MILLTOWN,43.2386,-97.5981,town,MILLTOWN
SDK-WHEAT_MITCHELL,43.7094,-98.0298,town,MITCHELL
SDK-WHEAT_MONTROSE,43.7083,-97.1970,town,MONTROSE
SDK-WHEAT_MORRISTOWN,45.9583,-101.7167,town,MORRISTOWN
SDK-WHEAT_NEMO,44.2000,-103.4833,town,NEMO
SDK-WHEAT_NEWELL,44.7167,-103.4167,town,NEWELL
SDK-WHEAT_NISLAND,44.7167,-103.5500,town,NISLAND
SDK-WHEAT_OACOMA,43.8000,-99.3833,town,OACOMA
SDK-WHEAT_OLIVET,43.2833,-97.6834,town,OLIVET
SDK-WHEAT_ONIDA,44.7061,-100.0668,town,ONIDA
SDK-WHEAT_ORDWAY,44.0000,-97.0000,program,ORDWAY
SDK-WHEAT_PARKER,43.4000,-97.1500,town,PARKER
SDK-WHEAT_PARMELY,45.0000,-99.0000,program,PARMELY
SDK-WHEAT_PENNINGTON,44.0000,-103.0000,program,PENNINGTON
SDK-WHEAT_PLANKINTON,43.7150,-98.4851,town,PLANKINTON
SDK-WHEAT_PLATTE,43.3864,-98.8437,town,PLATTE
SDK-WHEAT_RAMONA,44.0667,-97.2167,town,RAMONA
SDK-WHEAT_RELIANCE,43.8817,-99.6054,town,RELIANCE
SDK-WHEAT_REVILLO,45.0130,-96.5500,town,REVILLO
SDK-WHEAT_REDFIELD_SD,44.8730,-98.5187,town,REDFIELD
SDK-WHEAT_REDFIELD_2,44.8730,-98.5187,town,REDFIELD
SDK-WHEAT_REDFIELD_3,44.8730,-98.5187,town,REDFIELD
SDK-WHEAT_REDFIELD_4,44.8730,-98.5187,town,REDFIELD
SDK-WHEAT_REDFIELD_5,44.8730,-98.5187,town,REDFIELD
SDK-WHEAT_RELIANCE_SD,43.8817,-99.6054,town,RELIANCE
SDK-WHEAT_RELIANCE_2,43.8817,-99.6054,town,RELIANCE
SDK-WHEAT_RELIANCE_3,43.8817,-99.6054,town,RELIANCE
SDK-WHEAT_REVILLO_SD,45.0130,-96.5500,town,REVILLO
SDK-WHEAT_REVILLO_2,45.0130,-96.5500,town,REVILLO
SDK-WHEAT_REVILLO_3,45.0130,-96.5500,town,REVILLO
SDK-WHEAT_REVILLO_4,45.0130,-96.5500,town,REVILLO
SDK-WHEAT_REVILLO_5,45.0130,-96.5500,town,REVILLO
SDK-WHEAT_ROCKHAM,44.8833,-98.8667,town,ROCKHAM
SDK-WHEAT_ROSHOLT,45.8667,-96.7333,town,ROSHOLT
SDK-WHEAT_SAINT_LAWRENCE,44.5208,-98.9412,town,SAINT_LAWRENCE
SDK-WHEAT_SALEM,43.7230,-97.3881,town,SALEM
SDK-WHEAT_SAND_LAKE,45.7167,-98.3167,town,SAND_LAKE
SDK-WHEAT_SAVOY,44.3500,-103.7833,town,SAVOY
SDK-WHEAT_SCOTLAND,43.1500,-97.7167,town,SCOTLAND
SDK-WHEAT_SENECA,44.7167,-100.0833,town,SENECA
SDK-WHEAT_SIOUX_FALLS,43.5499,-96.7003,town,SIOUX_FALLS
SDK-WHEAT_SISSETON_SD,45.6641,-97.0501,town,SISSETON
SDK-WHEAT_SPEARFISH,44.4908,-103.8594,town,SPEARFISH
SDK-WHEAT_STICKNEY,43.5850,-98.4901,town,STICKNEY
SDK-WHEAT_STURGIS,44.4097,-103.5091,town,STURGIS
SDK-WHEAT_SUNSET,44.0000,-97.0000,program,SUNSET
SDK-WHEAT_TORONTO,44.5794,-96.6314,town,TORONTO
SDK-WHEAT_TULARE,44.7667,-98.5004,town,TULARE
SDK-WHEAT_TURTON,45.1333,-98.3167,town,TURTON
SDK-WHEAT_TWIN_BROOKS,45.2333,-96.8833,town,TWIN_BROOKS
SDK-WHEAT_VEBLEN,45.8583,-97.3001,town,VEBLEN
SDK-WHEAT_VERMILLION,42.7794,-96.9297,town,VERMILLION
SDK-WHEAT_VIBORG,43.1750,-97.0784,town,VIBORG
SDK-WHEAT_VIENNA,44.5667,-97.5167,town,VIENNA
SDK-WHEAT_VILAS,43.9000,-98.0000,program,VILAS
SDK-WHEAT_VIRGIL,44.2833,-98.3834,town,VIRGIL
SDK-WHEAT_VOLGA_SD,44.3275,-96.9253,town,VOLGA
SDK-WHEAT_WAGNER,43.0814,-98.2937,town,WAGNER
SDK-WHEAT_WALL,43.9925,-102.2410,town,WALL
SDK-WHEAT_WARD,44.5000,-96.5500,town,WARD
SDK-WHEAT_WATERTOWN_SD,44.8994,-97.1151,town,WATERTOWN
SDK-WHEAT_WAVERLY,44.9833,-97.0333,town,WAVERLY
SDK-WHEAT_WEBSTER,45.3325,-97.5201,town,WEBSTER
SDK-WHEAT_WESSINGTON,44.4500,-98.7004,town,WESSINGTON
SDK-WHEAT_WESSINGTON_SPRINGS,44.0780,-98.5667,town,WESSINGTON_SPRINGS
SDK-WHEAT_WHITE_LAKE,43.7267,-98.7090,town,WHITE_LAKE
SDK-WHEAT_WHITE_RIVER,43.5681,-100.7454,town,WHITE_RIVER
SDK-WHEAT_WILLOW_LAKE,44.6244,-97.6412,town,WILLOW_LAKE
SDK-WHEAT_WILMOT,45.4100,-96.8540,town,WILMOT
SDK-WHEAT_WINFRED,44.0000,-97.0000,program,WINFRED
SDK-WHEAT_WOONSOCKET_SD,44.0547,-98.2740,town,WOONSOCKET
SDK-WHEAT_WORTHING,43.2833,-96.7667,town,WORTHING
SDK-WHEAT_YALE_SD,44.4667,-97.9834,town,YALE
SDK-WHEAT_YANKTON,42.8711,-97.3978,town,YANKTON
NDK-WHEAT_WOLFORD,48.3167,-99.9500,town,WOLFORD
NDK-WHEAT_WOODWORTH,47.1167,-99.2833,town,WOODWORTH
NDK-WHEAT_YORK,47.9000,-98.0333,town,YORK
NDK-WHEAT_ZAP_ND,47.2897,-101.9277,town,ZAP
NDK-WHEAT_ADAMS,48.4667,-97.7167,town,ADAMS
NDK-WHEAT_ALAMO,48.5667,-103.4667,town,ALAMO
NDK-WHEAT_ALMONT,46.7267,-101.5060,town,ALMONT
NDK-WHEAT_ANTLER,48.8833,-101.2833,town,ANTLER
NDK-WHEAT_ARDOCH,48.1333,-97.3333,town,ARDOCH
NDK-WHEAT_BALFOUR,47.9500,-100.5333,town,BALFOUR
NDK-WHEAT_BANTRY,48.4833,-100.6167,town,BANTRY
NDK-WHEAT_BERTHOLD,48.3167,-101.7354,town,BERTHOLD
NDK-WHEAT_BERWICK,47.7667,-100.2833,town,BERWICK
NDK-WHEAT_BUTTE,48.8333,-100.7667,town,BUTTE
NDK-WHEAT_CANDO,48.4861,-99.2096,town,CANDO
NDK-WHEAT_CARPIO,48.4500,-101.7167,town,CARPIO
NDK-WHEAT_CARTWRIGHT,47.8500,-103.9333,town,CARTWRIGHT
NDK-WHEAT_CHRISTINE,46.6500,-96.8000,town,CHRISTINE
NDK-WHEAT_COLEHARBOR,47.5333,-101.2167,town,COLEHARBOR
NDK-WHEAT_COOPERSTOWN,47.4444,-98.1234,town,COOPERSTOWN
NDK-WHEAT_CRARY,48.0667,-98.6167,town,CRARY
NDK-WHEAT_DAWSON,46.8667,-99.7500,town,DAWSON
NDK-WHEAT_DAZEY,47.2333,-98.2000,town,DAZEY
NDK-WHEAT_DONNYBROOK,48.5167,-101.6167,town,DONNYBROOK
NDK-WHEAT_DUNSEITH,48.8133,-100.0604,town,DUNSEITH
NDK-WHEAT_EDINBURG,48.4667,-97.8667,town,EDINBURG
NDK-WHEAT_Egeland,48.7000,-99.1000,town,EGELAND
NDK-WHEAT_ELLENDALE,46.0022,-98.5270,town,ELLENDALE
NDK-WHEAT_ENGLEVALE,46.2667,-97.9000,town,ENGLEVALE
NDK-WHEAT_ESMOND,47.9500,-99.7500,town,ESMOND
NDK-WHEAT_FAIRMOUNT,46.0500,-96.6000,town,FAIRMOUNT
NDK-WHEAT_FESSENDEN,47.6497,-99.6268,town,FESSENDEN
NDK-WHEAT_FLAxton_ND,48.9100,-102.5833,town,FLAXTON
NDK-WHEAT_FORMAN,46.1333,-97.6333,town,FORMAN
NDK-WHEAT_FORT_TOTTEN,47.9833,-98.9833,town,FORT_TOTTEN
NDK-WHEAT_GARDENA,48.7333,-100.2667,town,GARDENA
NDK-WHEAT_GLENFIELD,47.4500,-98.5667,town,GLENFIELD
NDK-WHEAT_GOLVA,46.6667,-103.8333,town,GOLVA
NDK-WHEAT_GRAFTON_ND,48.4172,-97.4101,town,GRAFTON
NDK-WHEAT_GRANO,48.7000,-101.8333,town,GRANO
NDK-WHEAT_GRENORA,48.6167,-103.9333,town,GRENORA
NDK-WHEAT_GWINNER,46.2333,-97.6667,town,GWINNER
NDK-WHEAT_HAMAR,47.7667,-98.3500,town,HAMAR
NDK-WHEAT_HAMPDEN,48.6000,-98.4667,town,HAMPDEN
NDK-WHEAT_HANNOVER,47.1333,-101.2833,town,HANNOVER
NDK-WHEAT_HARWOOD,46.9800,-96.8500,town,HARWOOD
NDK-WHEAT_HATTON,47.6333,-97.4667,town,HATTON
NDK-WHEAT_HEBRON,46.9000,-102.0500,town,HEBRON
NDK-WHEAT_HOPE,47.3333,-97.7167,town,HOPE
NDK-WHEAT_HORACE,46.7583,-96.9000,town,HORACE
NDK-WHEAT_HUNTER,47.2167,-97.2333,town,HUNTER
NDK-WHEAT_JAMESTOWN,46.9105,-98.7084,town,JAMESTOWN
NDK-WHEAT_JESSIE,47.5333,-98.3333,town,JESSIE
NDK-WHEAT_KARLSRUHE,48.1167,-100.6167,town,KARLSRUHE
NDK-WHEAT_KATHRYN,46.6667,-97.9167,town,KATHRYN
NDK-WHEAT_KRAMER_ND,48.6000,-100.8833,town,KRAMER
NDK-WHEAT_KULM,46.3000,-98.9500,town,KULM
NDK-WHEAT_LAKOTA_ND,48.0414,-98.3362,town,LAKOTA
NDK-WHEAT_LANDA,48.9000,-100.6167,town,LANDA
NDK-WHEAT_LARSON,48.8833,-103.9833,town,LARSON
NDK-WHEAT_LIDGERWOOD,46.0667,-97.1500,town,LIDGERWOOD
NDK-WHEAT_LINTON_ND,46.2667,-100.2333,town,LINTON
NDK-WHEAT_LISBON,46.4416,-97.6812,town,LISBON
NDK-WHEAT_MAKOTI,47.9500,-101.8000,town,MAKOTI
NDK-WHEAT_MANDAREE,47.7167,-102.7500,town,MANDAREE
NDK-WHEAT_MARTIN,47.9167,-99.8333,town,MARTIN
NDK-WHEAT_MAX,47.8167,-101.2833,town,MAX
NDK-WHEAT_MAXBASS,48.7000,-100.8833,town,MAXBASS
NDK-WHEAT_MAYVILLE,47.5000,-97.3167,town,MAYVILLE
NDK-WHEAT_McCanna,47.9333,-97.4833,town,MCCANNA
NDK-WHEAT_McClusky_ND,47.4850,-100.4360,town,MCCLUSKY
NDK-WHEAT_McHenry_ND,47.7667,-98.6000,town,MCHENRY
NDK-WHEAT_McVille_ND,47.7700,-98.1834,town,MCVILLE
NDK-WHEAT_Medora,46.9133,-103.5249,town,MEDORA
NDK-WHEAT_Milnor,46.2667,-97.4500,town,MILNOR
NDK-WHEAT_Moffit,46.7000,-100.2833,town,MOFFIT
NDK-WHEAT_Montpelier,46.7167,-98.6000,town,MONTPELIER
NDK-WHEAT_Mountain,48.8667,-97.7167,town,MOUNTAIN
NDK-WHEAT_Napoleon,46.5000,-99.7667,town,NAPOLEON
NDK-WHEAT_Neche,48.9833,-97.5500,town,NECHE
NDK-WHEAT_Nekoma,48.7167,-98.3667,town,NEKOMA
NDK-WHEAT_Niagara,47.9833,-97.9833,town,NIAGARA
NDK-WHEAT_Noonan,48.9000,-103.0000,town,NOONAN
NDK-WHEAT_Northwood,47.7333,-97.5667,town,NORTHWOOD
NDK-WHEAT_Oberon,47.8833,-99.2500,town,OBERON
NDK-WHEAT_Oriska,46.9333,-97.7833,town,ORISKA
NDK-WHEAT_Pekin,47.8000,-98.3500,town,PEKIN
NDK-WHEAT_Petersburg,48.0167,-98.0167,town,PETERSBURG
NDK-WHEAT_Pickert,47.3833,-97.9000,town,PICKERT
NDK-WHEAT_Pingree_ND,47.1667,-99.0833,town,PINGREE
NDK-WHEAT_Portland,47.5000,-97.3833,town,PORTLAND
NDK-WHEAT_Ray_ND,48.3425,-103.1663,town,RAY
NDK-WHEAT_Reeder_ND,46.1000,-102.9500,town,REEDER
NDK-WHEAT_Reynolds,47.6670,-97.1000,town,REYNOLDS
NDK-WHEAT_Richardton_ND,46.8783,-102.3149,town,RICHARDTON
NDK-WHEAT_Rocklake,48.8500,-99.2500,town,ROCKLAKE
NDK-WHEAT_Rolla,48.8667,-99.6167,town,ROLLA
NDK-WHEAT_Rugby_ND,48.3681,-99.9960,town,RUGBY
NDK-WHEAT_Rutland,46.0500,-97.5167,town,RUTLAND
NDK-WHEAT_Selfridge,46.0500,-100.9167,town,SELFRIDGE
NDK-WHEAT_Sentinel_Butte,46.9167,-103.8500,town,SENTINEL_BUTTE
NDK-WHEAT_Sharon,47.6000,-97.8833,town,SHARON
